target_id	length	eff_length	est_counts	tpm
AT1G76730.1	1500	1301	33	21.6415
AT1G03970.1	1190	991	25	21.5237
AT5G19160.1	2182	1983	1	0.430258
AT5G19160.2	2242	2043	0	0
AT3G49744.1	174	9.99669	0	0
AT5G28820.1	519	320	0	0
AT4G12530.1	730	531	1	1.60678
AT4G20050.1	1924	1725	0	0
AT4G20050.5	1742	1543	0	0
AT4G20050.3	1800	1601	0	0
AT4G20050.2	1873	1674	0	0
AT4G20050.6	1732	1533	2.47583e-08	1.37794e-08
AT4G20050.7	1707	1508	3	1.69735
AT4G20050.4	1981	1782	0	0
AT5G53810.1	1574	1375	1	0.62051
AT2G28690.1	1117	918	6	5.57648
AT5G01530.1	1396	1197	3568	2543.21
AT3G62800.3	1283	1084	0	0
AT3G62800.1	1368	1169	0	0
AT3G62800.2	1297	1098	10	7.7705
ATCG00900.1	468	269	1	3.17175
AT3G11385.1	2459	2260	0	0
AT5G07010.1	1779	1580	60.2709	32.5463
AT3G63040.1	654	455	0	0
AT2G26570.2	2921	2722	6.8019e-08	2.13203e-08
AT2G26570.1	2941	2742	81	25.204
AT3G05560.2	756	557	50.5325	77.4046
AT3G05560.3	841	642	131.635	174.94
AT3G05560.1	840	641	161.832	215.406
AT5G12080.3	2694	2495	0.519734	0.17773
AT5G12080.2	2805	2606	0	0
AT5G12080.1	2754	2555	77.4803	25.8733
AT1G50870.1	1191	992	0	0
AT2G20610.2	1748	1549	52.3907	28.8572
AT2G20610.1	1794	1595	316.609	169.361
AT5G02940.2	2792	2593	2.10404e-07	6.92314e-08
AT5G02940.1	2920	2721	455.51	142.83
AT1G68430.1	945	746	1	1.1437
AT1G66550.2	856	657	0	0
AT1G66550.1	765	566	0	0
AT1G09380.1	1641	1442	0	0
AT3G48840.1	757	558	0	0
AT3G48840.2	667	468	0	0
AT5G61800.1	1629	1430	1	0.596644
AT5G01445.1	589	390	0	0
AT4G35500.1	1975	1776	0	0
AT4G35500.2	1638	1439	7	4.15039
AT1G80310.1	1937	1738	34	16.6909
AT2G39400.2	1307	1108	16	12.3206
AT2G39400.1	1394	1195	0	0
AT4G04990.1	1217	1018	3	2.51434
AT3G60530.1	1465	1266	54	36.3925
AT2G46180.1	2540	2341	36	13.1206
AT2G22270.1	1398	1199	22	15.6551
AT2G22270.2	1174	975	0	0
AT2G43660.1	471	272	0	0
AT2G43660.2	597	398	0	0
AT1G03910.2	2466	2267	39.202	14.754
AT1G03910.1	2565	2366	47.798	17.2364
AT1G77590.1	2692	2493	83.2582	28.4942
AT1G77590.2	2669	2470	0.741825	0.256245
AT1G79020.1	2134	1935	20	8.81862
AT5G24420.1	1321	1122	280	212.92
AT5G39490.1	1701	1502	2	1.13609
AT3G26922.2	1894	1695	0	0
AT3G26922.1	1793	1594	0	0
AT3G26922.4	1661	1462	1.85366e-06	1.08177e-06
AT3G26922.5	1642	1443	5	2.95634
AT3G26922.3	1711	1512	0	0
AT3G50450.1	926	727	0	0
AT3G17160.1	882	683	32	39.9743
AT1G34315.1	819	620	1	1.37613
AT5G08580.2	1818	1619	0	0
AT5G08580.1	1736	1537	41	22.7594
AT2G28360.1	3032	2833	23	6.9268
AT4G25000.1	1606	1407	0	0
AT5G27410.4	1734	1535	8.68532	4.82757
AT5G27410.1	2156	1957	14.6876	6.40343
AT5G27410.3	2229	2030	13.627	5.7274
AT5G27410.2	3153	2954	0	0
AT5G65200.1	1982	1783	14	6.69928
AT5G23535.1	1015	816	26.4649	27.6714
AT5G23535.2	830	631	4.53514	6.13214
AT1G05230.1	3520	3321	0	0
AT1G05230.5	3644	3445	0	0
AT1G05230.12	2134	1935	0	0
AT1G05230.6	3553	3354	0.000340781	8.66889e-05
AT1G05230.2	2983	2784	0	0
AT1G05230.11	2424	2225	0	0
AT1G05230.3	2678	2479	36.7179	12.6372
AT1G05230.7	3526	3327	3.20691	0.822404
AT1G05230.10	2557	2358	0	0
AT1G05230.9	3140	2941	0	0
AT1G05230.4	2974	2775	16.0749	4.94238
AT1G05230.8	3231	3032	0	0
AT1G79830.1	3669	3470	3.14306	0.772814
AT1G79830.3	3588	3389	6.8369	1.72123
AT1G79830.2	3278	3079	152.249	42.1887
AT1G79830.4	3547	3348	24.7709	6.31259
AT1G79830.5	3718	3519	0	0
AT5G09480.1	840	641	5	6.65523
AT5G56480.1	409	210	0	0
AT5G60820.1	1648	1449	13	7.65467
AT5G55820.7	5630	5431	0	0
AT5G55820.5	5831	5632	0	0
AT5G55820.8	5630	5431	41	6.44103
AT5G55820.10	5271	5072	0	0
AT5G55820.4	5292	5093	0	0
AT5G55820.9	5896	5697	0	0
AT5G55820.2	5622	5423	0	0
AT5G55820.11	5449	5250	0	0
AT5G55820.3	5610	5411	0	0
AT5G55820.6	5642	5443	0	0
AT5G55820.1	5481	5282	0	0
AT5G44950.1	1317	1118	0	0
AT4G31140.1	2171	1972	18	7.78784
AT4G35910.1	2164	1965	24	10.4208
AT3G56220.2	541	342	4	9.97896
AT3G56220.1	905	706	0	0
AT2G19970.1	926	727	4	4.69437
AT5G54520.1	1864	1665	3	1.5373
AT2G04032.1	1403	1204	9	6.37775
AT5G03455.1	704	505	35	59.1327
AT5G03455.2	1006	807	0	0
AT1G48140.2	563	364	9	21.0956
AT1G48140.1	743	544	0	0
AT4G15050.1	1191	992	0	0
ATCG00420.1	477	278	0	0
AT5G30360.1	420	221	0	0
AT2G32600.1	1301	1102	44	34.0661
AT2G41010.1	1250	1051	21	17.0478
AT5G07170.2	1274	1075	0	0
AT5G07170.1	1612	1413	0	0
AT5G32670.1	700	501	0	0
AT1G60250.1	756	557	0	0
AT4G09012.1	1175	976	2	1.74836
AT3G26355.1	64	3.36374	0	0
AT5G02710.1	1195	996	28.862	24.724
AT5G02710.2	1778	1579	0	0
AT5G02710.3	1348	1149	0	0
AT4G10110.1	836	637	14	18.7517
AT5G13900.1	754	555	3	4.6119
AT5G16380.1	1108	909	5	4.69308
AT5G40630.1	937	738	1	1.1561
AT1G55670.1	780	581	1326.07	1947.34
AT5G66940.1	897	698	3	3.66705
AT3G06520.1	1598	1399	6	3.65919
AT3G06520.2	1668	1469	0	0
AT3G52870.1	1811	1612	131	69.3358
AT3G02900.2	759	560	0	0
AT3G02900.1	852	653	34	44.4239
AT1G31520.1	399	200	0	0
AT5G57660.1	1564	1365	246	153.764
AT3G09110.1	1666	1467	0	0
AT4G23690.1	1139	940	32	29.0451
AT1G05035.1	363	164	0	0
AT5G45700.1	1180	981	7	6.08808
AT5G40410.1	1981	1782	0	0
AT3G06580.1	2012	1813	86	40.4718
AT3G14920.1	2536	2337	43	15.6986
AT1G77610.1	1617	1418	67	40.3134
AT1G19170.1	1827	1628	22	11.5297
AT2G20740.1	1179	980	12.0492	10.4902
AT2G20740.2	935	736	1.95082	2.26147
AT2G20740.3	815	616	0	0
AT3G26940.1	1793	1594	0	0
AT4G27150.1	735	536	1	1.59179
AT2G26000.1	1672	1473	2.68122e-08	1.55303e-08
AT2G26000.2	1892	1693	7	3.52771
AT2G26000.3	2370	2171	0	0
AT5G38743.1	183	11.741	0	0
AT4G15210.4	2461	2262	0	0
AT4G15210.1	2066	1867	27	12.3387
AT4G15210.3	2291	2092	0	0
AT4G15210.2	1890	1691	0	0
AT1G29070.1	819	620	283	389.445
AT4G27570.1	1655	1456	0	0
AT5G65560.3	3618	3419	15.9498	3.98023
AT5G65560.2	3697	3498	0	0
AT5G65560.1	3623	3424	3.05018	0.760053
AT1G04170.1	1860	1661	197	101.192
AT1G04170.2	2026	1827	0	0
ATCG00905.1	258	59.1108	0	0
AT1G29250.1	795	596	54	77.3035
AT3G51050.1	2543	2344	86	31.3035
AT5G23060.2	1608	1409	10.5603	6.39465
AT5G23060.1	1529	1330	415.44	266.506
AT4G14770.2	3098	2899	0	0
AT4G14770.1	3064	2865	62.9296	18.7405
AT4G14770.3	3072	2873	0	0
AT3G44140.1	216	24.1385	0	0
AT1G14630.2	1186	987	0	0
AT1G14630.1	1020	821	12	12.4707
AT3G21480.1	3503	3304	44	11.3622
AT3G58760.4	1979	1780	0	0
AT3G58760.5	1946	1747	0	0
AT3G58760.2	2050	1851	0	0
AT3G58760.6	1827	1628	0	0
AT3G58760.3	2017	1818	0	0
AT3G58760.1	1839	1640	28	14.5668
AT2G03390.1	1459	1260	36.4193	24.6611
AT2G03390.6	1475	1276	0	0
AT2G03390.3	1546	1347	0	0
AT2G03390.2	1210	1011	30.8428	26.0288
AT2G03390.7	1166	967	0	0
AT2G03390.4	1497	1298	0	0
AT2G03390.5	1476	1277	10.7379	7.17433
AT2G23093.2	1653	1454	4	2.34718
AT2G23093.1	1834	1635	0	0
AT1G62600.1	1548	1349	46	29.0936
AT1G62600.2	1253	1054	0	0
AT3G54925.1	546	347	0	0
AT4G29550.3	1296	1097	0	0
AT4G29550.1	1236	1037	0	0
AT4G29550.2	1382	1183	0	0
AT5G02280.1	661	462	23	42.4754
AT2G36080.2	1783	1584	0	0
AT2G36080.4	1695	1496	0	0
AT2G36080.1	1311	1112	15.9808	12.2615
AT2G36080.3	2143	1944	14.0192	6.15289
AT5G40830.2	1808	1609	0	0
AT5G40830.3	1497	1298	0	0
AT5G40830.1	1706	1507	30.7333	17.3999
AT3G58110.1	2818	2619	39.285	12.798
AT3G58110.2	2618	2419	43.715	15.4186
AT2G46900.1	2280	2081	50	20.4998
AT3G13440.2	1065	866	0	0
AT3G13440.1	2047	1848	50	23.0844
AT3G13440.3	969	770	0	0
AT5G08370.1	1572	1373	22	13.6711
AT5G08370.2	1459	1260	4.43085e-05	3.00032e-05
AT5G02720.1	729	530	1.13797	1.83191
AT5G02720.2	987	788	0	0
AT3G44750.2	1057	858	74.3629	73.947
AT3G44750.1	1418	1219	23.6371	16.5441
AT4G13020.7	2169	1970	6.91315	2.99406
AT4G13020.8	1927	1728	0	0
AT4G13020.1	2261	2062	0	0
AT4G13020.2	1864	1665	30.5236	15.6413
AT4G13020.4	2094	1895	6.39975	2.88141
AT4G13020.6	2169	1970	35.876	15.5378
AT4G13020.5	1887	1688	16.2876	8.23256
AT4G13020.3	1867	1668	0	0
AT1G23530.1	1139	940	8	7.26129
AT4G28710.1	5230	5031	106	17.9764
AT1G30795.1	713	514	0	0
AT3G30841.2	1817	1618	0	0
AT3G30841.1	1760	1561	13	7.10545
AT2G03667.2	2158	1959	0	0
AT2G03667.1	2081	1882	13	5.89352
AT1G34770.3	1075	876	9.03093	8.79589
AT1G34770.6	687	488	3.96907	6.93938
AT1G34770.2	1103	904	0	0
AT1G34770.4	940	741	0	0
AT1G34770.5	744	545	0	0
AT1G34770.1	1029	830	0	0
AT3G43240.1	2952	2753	66	20.4545
AT1G79620.2	3366	3167	7	1.88582
AT1G79620.3	3364	3165	0	0
AT1G79620.5	3284	3085	0	0
AT1G79620.4	3380	3181	0	0
AT1G79620.1	3305	3106	0	0
AT2G24820.1	1825	1626	131	68.7388
AT4G33620.1	2526	2327	10.6372	3.90015
AT5G49310.1	1786	1587	0	0
AT1G29810.1	948	749	9	10.2521
AT1G29810.2	590	391	0	0
AT4G28930.1	528	329	1	2.59332
AT1G17470.2	1522	1323	7.38362	4.76169
AT1G17470.1	1602	1403	122.616	74.5662
AT1G34380.1	1380	1181	0	0
AT1G34380.3	1048	849	5.29258	5.31877
AT1G34380.2	1277	1078	4.70742	3.72577
AT5G36240.1	765	566	0	0
AT2G20120.1	1259	1060	18.9286	15.2357
AT2G20120.2	1203	1004	28.7619	24.4419
AT5G47670.3	1182	983	0	0
AT5G47670.1	1053	854	0	0
AT5G47670.2	1087	888	0	0
AT5G04070.1	1501	1302	7	4.5871
AT2G30690.2	2997	2798	0	0
AT2G30690.1	2896	2697	0	0
AT1G11785.1	643	444	0	0
AT1G27580.1	1221	1022	0	0
AT2G43850.1	1973	1774	12.8546	6.18241
AT2G43850.3	1703	1504	0	0
AT2G43850.2	1835	1636	1.14536	0.597324
AT4G18130.1	3912	3713	106	24.3575
AT1G23870.1	2973	2774	106	32.6025
AT3G49560.1	1227	1028	118	97.9355
AT5G36490.1	357	158	0	0
AT5G46030.2	926	727	0	0
AT5G46030.1	886	687	34	42.2254
AT5G46030.3	915	716	0	0
AT5G09650.1	1181	982	448	389.24
AT2G43000.1	1040	841	0	0
AT2G43000.2	1375	1176	0	0
AT1G52040.1	1751	1552	1321.52	726.498
AT3G05858.1	629	430	1	1.98419
AT5G60860.1	1046	847	12	12.0879
AT5G54035.1	258	59.1108	0	0
AT1G07901.1	153	7.28986	0	0
AT4G10220.1	1203	1004	0	0
AT3G23790.1	2716	2517	14	4.74566
AT4G02075.2	1476	1277	0	0
AT4G02075.3	1357	1158	6.03125	4.44376
AT4G02075.1	973	774	0.96875	1.06788
AT5G36190.1	438	239	0	0
AT1G52650.1	1398	1199	0	0
AT1G26750.1	809	610	21	29.3725
AT5G14980.1	984	785	0	0
AT5G50150.1	1846	1647	35	18.1312
AT2G15020.1	2088	1889	26	11.7434
AT3G45070.3	1093	894	0	0
AT3G45070.2	1211	1012	0	0
AT3G45070.1	1067	868	11	10.8125
AT4G22590.1	1763	1564	74	40.3688
AT5G30490.3	984	785	18.6145	20.2318
AT5G30490.2	1163	964	5.38547	4.76649
AT5G30490.1	1252	1053	0	0
AT5G22670.1	1332	1133	0	0
AT4G35060.1	1123	924	32	29.5481
AT1G11480.2	2175	1976	34.3066	14.813
AT1G11480.1	2312	2113	61.6934	24.911
AT3G49030.1	1332	1133	0	0
AT3G49030.2	1483	1284	0	0
AT1G12300.1	3238	3039	7	1.96525
AT5G47930.1	718	519	196	322.211
AT1G61093.1	731	532	0	0
AT2G37970.1	836	637	63	84.3825
AT3G02420.2	1674	1475	0	0
AT3G02420.1	1534	1335	49	31.316
AT1G58190.2	3294	3095	6.28704	1.73315
AT1G58190.4	2864	2665	0	0
AT1G58190.3	3241	3042	0	0
AT1G58190.1	3168	2969	12.713	3.65332
AT1G09860.1	1396	1197	1	0.712783
AT1G13280.1	1343	1144	124	92.4798
AT5G15300.1	1957	1758	3	1.45597
AT4G34131.1	1762	1563	29.0248	15.8439
AT2G02130.1	707	508	85	142.76
AT5G03435.2	2496	2297	0	0
AT5G03435.1	2369	2170	0	0
AT3G18830.1	1997	1798	164	77.8226
AT2G03570.1	270	71.016	0	0
AT4G21670.1	3900	3701	69	15.9067
AT1G02230.1	1436	1237	1	0.689734
AT5G20140.1	1363	1164	29.4653	21.5978
AT5G20140.2	1416	1217	11.5347	8.08659
AT1G11630.1	1712	1513	12	6.76696
AT4G19440.1	3531	3332	12.9856	3.32512
AT4G19440.3	3555	3356	0.00384647	0.000977895
AT4G19440.2	3371	3172	0	0
AT4G19440.4	3552	3353	0.010586	0.00269369
AT3G51890.1	1210	1011	17	14.3466
AT1G44085.1	273	74.0093	0	0
AT1G07390.1	3267	3068	8.99999	2.50287
AT1G07390.4	3615	3416	0	0
AT1G07390.3	3418	3219	0	0
AT1G07390.5	3451	3252	0	0
AT1G07390.2	3304	3105	1.15019e-05	3.16051e-06
AT1G13607.1	452	253	0	0
AT1G08580.1	855	656	50	65.0306
AT2G25125.1	225	29.9375	0	0
AT1G59750.2	2472	2273	47.5014	17.8303
AT1G59750.3	2353	2154	59.4986	23.5675
AT1G59750.1	2545	2346	0	0
AT1G59750.4	2558	2359	0	0
AT3G25950.1	1170	971	3	2.63605
AT5G22145.1	411	212	0	0
AT1G70209.1	144	6.5079	0	0
AT1G63660.1	2136	1937	12.6601	5.57648
AT1G63660.2	1983	1784	49.3399	23.5969
AT2G21660.1	1165	966	91.5158	80.8296
AT2G21660.2	785	586	166.484	242.397
AT1G15320.2	1127	928	0	0
AT1G15320.1	1450	1251	0	0
AT1G79310.1	1675	1476	31	17.9195
AT5G42980.1	1035	836	678.852	692.82
AT1G70750.1	3211	3012	36	10.1976
AT5G35840.1	3802	3603	68	16.1026
AT2G45210.1	1177	978	6	5.23436
AT1G29390.1	1049	850	19.2593	19.3318
AT1G29390.2	1103	904	16.7407	15.8
AT4G16460.2	1242	1043	0	0
AT4G16460.3	1168	969	0	0
AT4G16460.1	1153	954	0	0
AT5G50210.1	2691	2492	91	31.1562
AT1G17870.1	1856	1657	8	4.11926
AT5G38360.2	1459	1260	0	0
AT5G38360.1	1083	884	19.4917	18.8126
AT5G38360.3	1372	1173	3.50827	2.5518
AT1G15020.1	2139	1940	15.5789	6.85153
AT1G15020.2	2329	2130	22.4211	8.98106
AT1G15020.3	2244	2045	0	0
AT1G23090.4	2538	2339	78.9268	28.7903
AT1G23090.1	2489	2290	0.0731515	0.0272546
AT1G23090.3	2605	2406	0	0
AT1G23090.2	2690	2491	0	0
AT4G01790.1	680	481	6	10.6428
AT4G38190.1	3749	3550	0	0
AT1G72810.1	2515	2316	48.3321	17.8053
AT5G45573.1	588	389	0	0
AT2G01755.1	588	389	10.0974	22.1469
AT2G01755.2	621	422	0	0
AT5G25770.2	1588	1389	49.9666	30.6923
AT5G25770.1	1831	1632	0	0
AT5G25770.3	1597	1398	0.0333814	0.0203727
AT1G56610.3	2170	1971	0	0
AT1G56610.2	2161	1962	18	7.82753
AT1G56610.1	2425	2226	0	0
AT4G09649.1	138	6.07083	0	0
AT2G03210.2	1900	1701	0	0
AT2G03210.3	1809	1610	0	0
AT2G03210.1	1620	1421	0	0
AT3G45990.1	402	203	0	0
AT5G51470.2	1745	1546	2	1.10375
AT5G51470.1	2031	1832	0	0
AT3G46350.1	1335	1136	0	0
AT5G64170.1	2537	2338	131.256	47.899
AT5G64170.2	2667	2468	49.2746	17.0345
AT5G64170.3	2575	2376	65.095	23.375
AT3G24850.1	1080	881	0	0
AT2G27630.1	4276	4077	1	0.209272
AT4G01590.2	1045	846	0.343233	0.346155
AT4G01590.3	979	780	0.000438239	0.000479367
AT4G01590.1	1067	868	36.5151	35.8925
AT5G35970.1	3475	3276	562	146.367
AT2G31390.1	1466	1267	370	249.159
AT4G14315.1	495	296	0	0
AT2G14635.1	371	172	0	0
AT1G53460.1	1519	1320	21	13.5737
AT5G52240.2	789	590	1.7353	2.50943
AT5G52240.1	1129	930	90.2647	82.8107
AT2G23250.1	1317	1118	0	0
AT3G62270.1	2948	2749	45	13.9666
AT2G04400.1	1428	1229	123	85.3895
AT1G76420.1	1438	1239	2	1.37724
AT2G29150.1	807	608	0	0
AT5G58090.1	1929	1730	53	26.1385
AT5G06950.3	1643	1444	0	0
AT5G06950.5	2031	1832	0	0
AT5G06950.1	1867	1668	6.8642	3.51112
AT5G06950.4	1558	1359	0	0
AT5G06950.2	1624	1425	25.1358	15.0497
AT4G35350.2	1340	1141	0	0
AT4G35350.1	1317	1118	25	19.0787
AT4G04930.1	1409	1210	0	0
AT2G37900.2	2425	2226	0	0
AT2G37900.1	2299	2100	0	0
AT5G19875.1	1098	899	11	10.4396
AT1G19350.3	1465	1266	25.4608	17.1589
AT1G19350.4	1502	1303	60.0991	39.3527
AT1G19350.6	1304	1105	46.761	36.1054
AT1G19350.1	2202	2003	19.1125	8.14118
AT1G19350.5	1468	1269	1.85369e-06	1.24631e-06
AT3G06710.1	1631	1432	0	0
AT4G29190.1	1533	1334	56	35.8165
AT1G68220.1	1007	808	19	20.0629
AT2G33060.1	2779	2580	12	3.96838
AT4G17080.1	2214	2015	30	12.7027
AT4G15700.1	767	568	2	3.00423
AT1G28327.1	1267	1068	0	0
AT3G56900.1	1692	1493	19	10.8579
AT3G25200.1	507	308	0	0
AT1G15825.1	536	337	2.41837	6.12271
AT3G49307.1	538	339	0	0
ATMG00500.1	426	227	0	0
AT4G12680.1	1910	1711	11	5.48522
AT2G19540.1	1653	1454	91	53.3984
AT2G40190.1	1784	1585	14	7.53616
AT1G59830.1	1462	1263	36.0857	24.3772
AT1G59830.2	1357	1158	6.91429	5.09437
AT1G67325.2	1734	1535	9.73573	5.41142
AT1G67325.1	1261	1062	21.2643	17.0835
AT5G64310.1	946	747	58	66.2459
AT5G24280.3	4846	4647	0.00994754	0.00182639
AT5G24280.1	4826	4627	1.31265	0.242047
AT5G24280.2	5050	4851	21.6774	3.81265
AT3G06360.1	817	618	2	2.76117
AT5G53770.1	1903	1704	33	16.5233
AT3G25719.1	237	39.4185	0	0
AT3G07230.1	636	437	56	109.335
AT3G21352.1	582	383	0	0
AT2G32835.1	288	89.0004	0	0
AT5G50345.1	391	192	0	0
AT3G02610.1	1236	1037	7.99766	6.58015
AT3G02610.2	1444	1245	0	0
AT4G31354.2	421	222	0	0
AT4G31354.1	547	348	0	0
AT4G31354.3	331	132	0	0
AT3G18270.1	1846	1647	28	14.5049
AT4G35680.1	1006	807	0	0
AT2G28490.1	1780	1581	0	0
AT1G54215.1	853	654	1	1.30459
AT3G24200.2	2212	2013	0	0
AT3G24200.1	1892	1693	52	26.2058
AT5G46680.1	1770	1571	2	1.08619
AT1G13080.2	1615	1416	39.1672	23.5999
AT1G13080.1	1908	1709	5.83276	2.91195
AT3G49630.3	1392	1193	0	0
AT3G49630.1	1054	855	2.03617	2.03189
AT3G49630.2	1441	1242	0	0
AT3G47965.1	522	323	8	21.1319
AT1G53060.1	1108	909	0	0
AT2G26920.1	2276	2077	49	20.1285
AT5G66980.1	1025	826	0	0
AT5G19175.1	361	162	0	0
AT5G04770.1	2423	2224	0	0
AT5G04770.2	2719	2520	0	0
AT5G04770.3	2147	1948	6	2.62793
AT5G45400.1	3360	3161	17.6391	4.76105
AT1G75945.1	461	262	0	0
AT1G19980.1	1586	1387	6	3.69085
AT3G19810.1	1543	1344	30.9996	19.6792
AT3G19810.2	1378	1179	0.000430289	0.000311385
AT4G24670.1	2033	1834	23	10.6999
AT4G24670.2	2022	1823	0	0
AT2G04066.1	516	317	0	0
AT1G30520.1	2479	2280	3.03681	1.13641
AT1G30520.4	2146	1947	22.9632	10.0628
AT1G30520.2	2479	2280	3.03681	1.13641
AT1G30520.3	2146	1947	22.9632	10.0628
AT5G22030.1	2616	2417	17.4084	6.14517
AT5G22030.2	3126	2927	44.5916	12.9982
AT1G19490.1	1939	1740	16	7.84553
AT4G27780.1	1595	1396	24	14.6682
AT4G27780.2	1633	1434	0	0
AT1G56130.1	3265	3066	0	0
AT1G56130.3	2869	2670	8.27784	2.64519
AT1G56130.2	3410	3211	0	0
AT5G16270.1	3795	3596	121	28.7089
AT3G24460.1	2652	2453	0	0
AT3G24460.2	2129	1930	17	7.51524
AT4G16280.3	2088	1889	2.63284	1.18917
AT4G16280.1	4888	4689	10.3162	1.87711
AT4G16280.2	3107	2908	7.85706	2.30524
AT4G16280.4	2903	2704	20.1939	6.37184
AT1G17990.2	1406	1207	32.2162	22.7729
AT1G17990.1	1570	1371	31.0747	19.3384
AT5G45550.1	1082	883	61	58.9414
AT1G16916.2	685	486	5.49153	9.64069
AT1G16916.1	508	309	1.50847	4.16515
AT5G57280.1	1204	1005	31	26.3176
AT5G17340.1	645	446	0	0
AT2G24460.1	1062	863	0	0
AT3G50380.1	9303	9104	0.23842	0.0223441
AT3G50380.3	9484	9285	127.761	11.74
AT3G50380.2	9735	9536	0	0
AT3G50380.4	9582	9383	0.000880429	8.00579e-05
AT1G12580.1	2124	1925	71	31.4687
AT3G43432.1	308	109	0	0
AT3G56420.3	1170	971	0	0
AT3G56420.2	1181	982	0	0
AT3G56420.1	650	451	0	0
AT1G22030.1	1776	1577	4	2.16411
AT3G17740.1	3811	3612	35.7233	8.4383
AT4G20690.1	417	218	0	0
AT3G06920.1	3086	2887	6.42257	1.89808
AT3G06920.3	3467	3268	8.57743	2.23937
AT3G06920.2	3553	3354	0	0
AT5G44785.1	2870	2671	15.4607	4.93862
