target_id	length	eff_length	est_counts	tpm
AT1G16710.5	6346	6147	21.5837	2.12539
AT1G16710.7	5822	5623	75.5878	8.13689
AT1G16710.1	6018	5819	19.8213	2.06186
AT1G16710.4	6502	6303	0	0
AT1G16710.8	6455	6256	0	0
AT1G16710.10	6023	5824	6.00712	0.624337
AT1G16710.6	6107	5908	0	0
AT1G16710.3	6619	6420	1.49197e-06	1.40669e-07
AT1G16710.9	6549	6350	0	0
AT1G16710.2	5783	5584	0	0
AT1G07590.1	2407	2208	1674.16	458.958
AT5G49170.1	1172	973	7	4.35472
AT2G40240.1	1614	1415	5	2.13889
AT4G30380.2	537	338	0	0
AT4G30380.1	486	287	0	0
AT2G20619.1	201	17.0167	0	0
AT3G05830.2	1420	1221	0	0
AT3G05830.1	1358	1159	21	10.9676
AT3G05830.3	1524	1325	0	0
AT5G11430.6	3634	3435	0	0
AT5G11430.2	2601	2402	0	0
AT5G11430.4	2791	2592	0	0
AT5G11430.3	3322	3123	0	0
AT5G11430.5	2373	2174	0	0
AT5G11430.1	3147	2948	68	13.9623
AT1G20530.1	2269	2070	2	0.584836
AT4G23170.1	1824	1625	8	2.97997
AT1G44780.2	1644	1445	12.3843	5.18773
AT1G44780.1	1647	1448	1.61573	0.675421
AT1G60880.1	606	407	0	0
AT1G06160.1	1086	887	9	6.14177
AT3G07260.1	1204	1005	0	0
AT1G21090.1	1404	1205	26.9984	13.5621
AT1G21090.2	1416	1217	0.00160424	0.000797911
AT1G76730.1	1500	1301	63	29.3115
AT1G03970.1	1190	991	18	10.9944
AT5G19160.1	2182	1983	3	0.915742
AT5G19160.2	2242	2043	0	0
AT3G49744.1	174	9.99669	0	0
AT5G28820.1	519	320	0	0
AT4G12530.1	730	531	1	1.13993
AT4G20050.1	1924	1725	0	0
AT4G20050.5	1742	1543	0	0
AT4G20050.3	1800	1601	0	0
AT4G20050.2	1873	1674	0	0
AT4G20050.6	1732	1533	2.91637e-07	1.15153e-07
AT4G20050.7	1707	1508	3	1.20419
AT4G20050.4	1981	1782	0	0
AT5G53810.1	1574	1375	0	0
AT2G28690.1	1117	918	7	4.61562
AT5G01530.1	1396	1197	5511	2786.83
AT3G62800.3	1283	1084	1.51954	0.848511
AT3G62800.1	1368	1169	27.4805	14.2293
AT3G62800.2	1297	1098	0	0
ATCG00900.1	468	269	3	6.75062
AT3G11385.1	2459	2260	0	0
AT5G07010.1	1779	1580	70.6471	27.0652
AT3G63040.1	654	455	0	0
AT2G26570.2	2921	2722	2.05869e-05	4.57801e-06
AT2G26570.1	2941	2742	92	20.3093
AT3G05560.2	756	557	53.6345	58.2859
AT3G05560.3	841	642	122.805	115.785
AT3G05560.1	840	641	303.561	286.657
AT5G12080.3	2694	2495	8.60561e-05	2.08779e-05
AT5G12080.2	2805	2606	0	0
AT5G12080.1	2754	2555	83.9999	19.9004
AT1G50870.1	1191	992	0	0
AT2G20610.2	1748	1549	79.9354	31.2365
AT2G20610.1	1794	1595	439.065	166.626
AT5G02940.2	2792	2593	49.3835	11.528
AT5G02940.1	2920	2721	502.127	111.702
AT1G68430.1	945	746	4	3.24561
AT1G66550.2	856	657	0	0
AT1G66550.1	765	566	0	0
AT1G09380.1	1641	1442	1	0.419768
AT3G48840.1	757	558	0	0
AT3G48840.2	667	468	0	0
AT5G61800.1	1629	1430	2	0.846581
AT5G01445.1	589	390	6	9.31239
AT4G35500.1	1975	1776	5.27003	1.79616
AT4G35500.2	1638	1439	7.72997	3.25156
AT1G80310.1	1937	1738	62	21.5932
AT2G39400.2	1307	1108	13	7.10196
AT2G39400.1	1394	1195	0	0
AT4G04990.1	1217	1018	2	1.18921
AT3G60530.1	1465	1266	74	35.3812
AT2G46180.1	2540	2341	33	8.53271
AT2G22270.1	1398	1199	15.9548	8.05465
AT2G22270.2	1174	975	0.0452012	0.0280621
AT2G43660.1	471	272	0	0
AT2G43660.2	597	398	0	0
AT1G03910.2	2466	2267	68.202	18.2104
AT1G03910.1	2565	2366	47.798	12.2284
AT1G77590.1	2692	2493	0.0157145	0.00381552
AT1G77590.2	2669	2470	140.984	34.55
AT1G79020.1	2134	1935	25	7.82048
AT5G24420.1	1321	1122	553	298.337
AT5G39490.1	1701	1502	0	0
AT3G26922.2	1894	1695	0	0
AT3G26922.1	1793	1594	0	0
AT3G26922.4	1661	1462	0	0
AT3G26922.5	1642	1443	0	0
AT3G26922.3	1711	1512	14.7129	5.89009
AT3G50450.1	926	727	1	0.832607
AT3G17160.1	882	683	50	44.3123
AT1G34315.1	819	620	0	0
AT5G08580.2	1818	1619	0	0
AT5G08580.1	1736	1537	30	11.8147
AT2G28360.1	3032	2833	30	6.40987
AT4G25000.1	1606	1407	1	0.43021
AT5G27410.4	1734	1535	0	0
AT5G27410.1	2156	1957	40.5423	12.5398
AT5G27410.3	2229	2030	0	0
AT5G27410.2	3153	2954	3.7086	0.75993
AT5G65200.1	1982	1783	18	6.11077
AT5G23535.1	1015	816	45	33.3808
AT5G23535.2	830	631	0	0
AT1G05230.1	3520	3321	0	0
AT1G05230.5	3644	3445	0	0
AT1G05230.12	2134	1935	0	0
AT1G05230.6	3553	3354	0	0
AT1G05230.2	2983	2784	51.9436	11.2937
AT1G05230.11	2424	2225	13.9315	3.79002
AT1G05230.3	2678	2479	5.64053	1.37727
AT1G05230.7	3526	3327	0	0
AT1G05230.10	2557	2358	9.4844	2.43467
AT1G05230.9	3140	2941	0	0
AT1G05230.4	2974	2775	2.17358e-06	4.74119e-07
AT1G05230.8	3231	3032	0	0
AT1G79830.1	3669	3470	0.00784834	0.00136906
AT1G79830.3	3588	3389	55.9396	9.9913
AT1G79830.2	3278	3079	162.049	31.8574
AT1G79830.4	3547	3348	0.00387048	0.000699767
AT1G79830.5	3718	3519	0	0
AT5G09480.1	840	641	28	26.4408
AT5G56480.1	409	210	0	0
AT5G60820.1	1648	1449	9	3.75966
AT5G55820.7	5630	5431	25.1239	2.80015
AT5G55820.5	5831	5632	0	0
AT5G55820.8	5630	5431	0	0
AT5G55820.10	5271	5072	0	0
AT5G55820.4	5292	5093	0	0
AT5G55820.9	5896	5697	0	0
AT5G55820.2	5622	5423	0	0
AT5G55820.11	5449	5250	0	0
AT5G55820.3	5610	5411	0	0
AT5G55820.6	5642	5443	2.87613	0.319849
AT5G55820.1	5481	5282	0	0
AT5G44950.1	1317	1118	0	0
AT4G31140.1	2171	1972	35	10.7433
AT4G35910.1	2164	1965	31	9.54935
AT3G56220.2	541	342	5.18132	9.17041
AT3G56220.1	905	706	5.81868	4.98878
AT2G19970.1	926	727	6	4.99564
AT5G54520.1	1864	1665	5	1.81773
AT2G04032.1	1403	1204	10	5.02745
AT5G03455.1	704	505	52	62.3285
AT5G03455.2	1006	807	0	0
AT1G48140.2	563	364	3.86667	6.42998
AT1G48140.1	743	544	18.1333	20.1768
AT4G15050.1	1191	992	0	0
ATCG00420.1	477	278	2	4.35472
AT5G30360.1	420	221	0	0
AT2G32600.1	1301	1102	52	28.5625
AT2G41010.1	1250	1051	19	10.9427
AT5G07170.2	1274	1075	0	0
AT5G07170.1	1612	1413	0	0
AT5G32670.1	700	501	0	0
AT1G60250.1	756	557	0	0
AT4G09012.1	1175	976	2	1.24038
AT3G26355.1	64	3.36374	0	0
AT5G02710.1	1195	996	45.7572	27.8083
AT5G02710.2	1778	1579	0	0
AT5G02710.3	1348	1149	0	0
AT4G10110.1	836	637	17	16.1541
AT5G13900.1	754	555	3	3.27192
AT5G16380.1	1108	909	11	7.32493
AT5G40630.1	937	738	7	5.74138
AT1G55670.1	780	581	1953.4	2035.11
AT5G66940.1	897	698	5	4.336
AT3G06520.1	1598	1399	0	0
AT3G06520.2	1668	1469	5	2.06026
AT3G52870.1	1811	1612	192	72.0959
AT3G02900.2	759	560	5.10769	5.52091
AT3G02900.1	852	653	41.8923	38.8325
AT1G31520.1	399	200	0	0
AT5G57660.1	1564	1365	357	158.311
AT3G09110.1	1666	1467	1	0.412614
AT4G23690.1	1139	940	62	39.9244
AT1G05035.1	363	164	0	0
AT5G45700.1	1180	981	22	13.5746
AT5G40410.1	1981	1782	1	0.339678
AT3G06580.1	2012	1813	90	30.0483
AT3G14920.1	2536	2337	44	11.3964
AT1G77610.1	1617	1418	103	43.9679
AT1G19170.1	1827	1628	40	14.8724
AT2G20740.1	1179	980	32.1311	19.8461
AT2G20740.2	935	736	1.86885	1.53699
AT2G20740.3	815	616	0	0
AT3G26940.1	1793	1594	0	0
AT4G27150.1	735	536	1	1.1293
AT2G26000.1	1672	1473	0	0
AT2G26000.2	1892	1693	16	5.72055
AT2G26000.3	2370	2171	0	0
AT5G38743.1	183	11.741	0	0
AT4G15210.4	2461	2262	0	0
AT4G15210.1	2066	1867	21.2159	6.87847
AT4G15210.3	2291	2092	0	0
AT4G15210.2	1890	1691	3.78409	1.35454
AT1G29070.1	819	620	483	471.552
AT4G27570.1	1655	1456	0	0
AT5G65560.3	3618	3419	18.5768	3.28886
AT5G65560.2	3697	3498	0	0
AT5G65560.1	3623	3424	4.42322	0.781951
AT1G04170.1	1860	1661	248.836	90.6815
AT1G04170.2	2026	1827	9.16362	3.03601
ATCG00905.1	258	59.1108	1	10.2402
AT1G29250.1	795	596	82	83.2803
AT3G51050.1	2543	2344	128	33.0542
AT5G23060.2	1608	1409	9.35101	4.01719
AT5G23060.1	1529	1330	556.649	253.34
AT4G14770.2	3098	2899	0	0
AT4G14770.1	3064	2865	54.6656	11.5495
AT4G14770.3	3072	2873	0	0
AT3G44140.1	216	24.1385	0	0
AT1G14630.2	1186	987	0	0
AT1G14630.1	1020	821	13	9.58462
AT3G21480.1	3503	3304	31	5.67932
AT3G58760.4	1979	1780	0	0
AT3G58760.5	1946	1747	14.3417	4.96917
AT3G58760.2	2050	1851	0	0
AT3G58760.6	1827	1628	16.3481	6.07837
AT3G58760.3	2017	1818	0	0
AT3G58760.1	1839	1640	0.310171	0.114481
AT2G03390.1	1459	1260	45.5422	21.8785
AT2G03390.6	1475	1276	0	0
AT2G03390.3	1546	1347	0	0
AT2G03390.2	1210	1011	46.4578	27.8152
AT2G03390.7	1166	967	0	0
AT2G03390.4	1497	1298	0	0
AT2G03390.5	1476	1277	0	0
AT2G23093.2	1653	1454	0.966857	0.402506
AT2G23093.1	1834	1635	9.03314	3.34423
AT1G62600.1	1548	1349	36.5831	16.4151
AT1G62600.2	1253	1054	12.4169	7.13097
AT3G54925.1	546	347	0	0
AT4G29550.3	1296	1097	0	0
AT4G29550.1	1236	1037	1	0.583708
AT4G29550.2	1382	1183	0	0
AT5G02280.1	661	462	31	40.6157
AT2G36080.2	1783	1584	0	0
AT2G36080.4	1695	1496	3.44408	1.39353
AT2G36080.1	1311	1112	46.9693	25.5673
AT2G36080.3	2143	1944	12.5866	3.9191
AT5G40830.2	1808	1609	0	0
AT5G40830.3	1497	1298	0	0
AT5G40830.1	1706	1507	36	14.4599
AT3G58110.1	2818	2619	65.475	15.1326
AT3G58110.2	2618	2419	38.525	9.6401
AT2G46900.1	2280	2081	77	22.3972
AT3G13440.2	1065	866	0	0
AT3G13440.1	2047	1848	66	21.6181
AT3G13440.3	969	770	0	0
AT5G08370.1	1572	1373	12.1504	5.35669
AT5G08370.2	1459	1260	18.8496	9.05535
AT5G02720.1	729	530	1.24282	1.41941
AT5G02720.2	987	788	0	0
AT3G44750.2	1057	858	110.866	78.2141
AT3G44750.1	1418	1219	25.764	12.7934
AT4G13020.7	2169	1970	19.193	5.89728
AT4G13020.8	1927	1728	0	0
AT4G13020.1	2261	2062	28.9639	8.50241
AT4G13020.2	1864	1665	4.25847	1.54815
AT4G13020.4	2094	1895	50.2022	16.0357
AT4G13020.6	2169	1970	0	0
AT4G13020.5	1887	1688	8.38242	3.00588
AT4G13020.3	1867	1668	0	0
AT1G23530.1	1139	940	15	9.65913
AT4G28710.1	5230	5031	109	13.1143
AT1G30795.1	713	514	0	0
AT3G30841.2	1817	1618	19	7.10804
AT3G30841.1	1760	1561	8.1448e-08	3.15829e-08
AT2G03667.2	2158	1959	0	0
AT2G03667.1	2081	1882	15	4.82443
AT1G34770.3	1075	876	0	0
AT1G34770.6	687	488	0	0
AT1G34770.2	1103	904	0	0
AT1G34770.4	940	741	0	0
AT1G34770.5	744	545	0	0
AT1G34770.1	1029	830	10	7.29284
AT3G43240.1	2952	2753	83	18.2493
AT1G79620.2	3366	3167	0	0
AT1G79620.3	3364	3165	0	0
AT1G79620.5	3284	3085	15.9796	3.13534
AT1G79620.4	3380	3181	0	0
AT1G79620.1	3305	3106	0.0204322	0.00398188
AT2G24820.1	1825	1626	170	63.2853
AT4G33620.1	2526	2327	13	3.38159
AT5G49310.1	1786	1587	0	0
AT1G29810.1	948	749	16	12.9304
AT1G29810.2	590	391	0	0
AT4G28930.1	528	329	1	1.83983
AT1G17470.2	1522	1323	24.7025	11.302
AT1G17470.1	1602	1403	140.298	60.5295
AT1G34380.1	1380	1181	0	0
AT1G34380.3	1048	849	5	3.56481
AT1G34380.2	1277	1078	0	0
AT5G36240.1	765	566	0	0
AT2G20120.1	1259	1060	45.1783	25.7987
AT2G20120.2	1203	1004	5.39046e-06	3.24988e-06
AT5G47670.3	1182	983	0	0
AT5G47670.1	1053	854	0	0
AT5G47670.2	1087	888	0	0
AT5G04070.1	1501	1302	11	5.11395
AT2G30690.2	2997	2798	0	0
AT2G30690.1	2896	2697	0	0
AT1G11785.1	643	444	0	0
AT1G27580.1	1221	1022	0	0
AT2G43850.1	1973	1774	6.57037	2.24187
AT2G43850.3	1703	1504	10.4296	4.19755
AT2G43850.2	1835	1636	0	0
AT4G18130.1	3912	3713	96	15.6502
AT1G23870.1	2973	2774	184	40.15
AT3G49560.1	1227	1028	128	75.3688
AT5G36490.1	357	158	0	0
AT5G46030.2	926	727	0	0
AT5G46030.1	886	687	48	42.2921
AT5G46030.3	915	716	0	0
AT5G09650.1	1181	982	646	398.195
AT2G43000.1	1040	841	0	0
AT2G43000.2	1375	1176	0	0
AT1G52040.1	1751	1552	1705.56	665.195
AT3G05858.1	629	430	1	1.40769
AT5G60860.1	1046	847	21	15.0076
AT5G54035.1	258	59.1108	0	0
AT1G07901.1	153	7.28986	0	0
AT4G10220.1	1203	1004	0	0
AT3G23790.1	2716	2517	20	4.80974
AT4G02075.2	1476	1277	0	0
AT4G02075.3	1357	1158	4.93421	2.57919
AT4G02075.1	973	774	9.06579	7.08988
AT5G36190.1	438	239	0	0
AT1G52650.1	1398	1199	1	0.504842
AT1G26750.1	809	610	22	21.8307
AT5G14980.1	984	785	0	0
AT5G50150.1	1846	1647	43	15.8034
AT2G15020.1	2088	1889	45	14.4197
AT3G45070.3	1093	894	0	0
AT3G45070.2	1211	1012	0	0
AT3G45070.1	1067	868	4.82661	3.36587
AT4G22590.1	1763	1564	93	35.9932
AT5G30490.3	984	785	9.49627	7.32247
AT5G30490.2	1163	964	0	0
AT5G30490.1	1252	1053	27.5037	15.8102
AT5G22670.1	1332	1133	0	0
AT4G35060.1	1123	924	32	20.963
AT1G11480.2	2175	1976	19.46	5.96114
AT1G11480.1	2312	2113	92.54	26.5097
AT3G49030.1	1332	1133	0	0
AT3G49030.2	1483	1284	0	0
AT1G12300.1	3238	3039	10.7223	2.13566
AT5G47930.1	718	519	299	348.721
AT1G61093.1	731	532	0	0
AT2G37970.1	836	637	92	87.4224
AT3G02420.2	1674	1475	0	0
AT3G02420.1	1534	1335	90	40.8071
AT1G58190.2	3294	3095	3.72123	0.727781
AT1G58190.4	2864	2665	0	0
AT1G58190.3	3241	3042	0	0
AT1G58190.1	3168	2969	11.2788	2.29946
AT1G09860.1	1396	1197	2	1.01137
AT1G13280.1	1343	1144	155	82.0125
AT5G15300.1	1957	1758	0	0
AT4G34131.1	1762	1563	49.8569	19.3081
AT2G02130.1	707	508	170	202.563
AT5G03435.2	2496	2297	0	0
AT5G03435.1	2369	2170	0	0
AT3G18830.1	1997	1798	171	57.568
AT2G03570.1	270	71.016	0	0
AT4G21670.1	3900	3701	83	13.5748
AT1G02230.1	1436	1237	1	0.489333
AT5G20140.1	1363	1164	56.414	29.3365
AT5G20140.2	1416	1217	15.586	7.75208
AT1G11630.1	1712	1513	18	7.20125
AT4G19440.1	3531	3332	0	0
AT4G19440.3	3555	3356	0	0
AT4G19440.2	3371	3172	0	0
AT4G19440.4	3552	3353	26	4.69369
AT3G51890.1	1210	1011	15	8.98079
AT1G44085.1	273	74.0093	0	0
AT1G07390.1	3267	3068	2.18387	0.43087
AT1G07390.4	3615	3416	9.81611	1.73939
AT1G07390.3	3418	3219	0	0
AT1G07390.5	3451	3252	0	0
AT1G07390.2	3304	3105	1.68535e-05	3.28551e-06
AT1G13607.1	452	253	0	0
AT1G08580.1	855	656	74	68.2814
AT2G25125.1	225	29.9375	0	0
AT1G59750.2	2472	2273	68.5333	18.2506
AT1G59750.3	2353	2154	67.5348	18.9783
AT1G59750.1	2545	2346	0.134632	0.0347372
AT1G59750.4	2558	2359	19.7972	5.07984
AT3G25950.1	1170	971	3	1.87015
AT5G22145.1	411	212	0	0
AT1G70209.1	144	6.5079	0	0
AT1G63660.1	2136	1937	37.9804	11.8687
AT1G63660.2	1983	1784	60.0196	20.3645
AT2G21660.1	1165	966	127.105	79.6454
AT2G21660.2	785	586	218.895	226.106
AT1G15320.2	1127	928	0	0
AT1G15320.1	1450	1251	0	0
AT1G79310.1	1675	1476	39	15.9938
AT5G42980.1	1035	836	1010.95	731.98
AT1G70750.1	3211	3012	40	8.03858
AT5G35840.1	3802	3603	91	15.288
AT2G45210.1	1177	978	10	6.18922
AT1G29390.1	1049	850	51.0188	36.3317
AT1G29390.2	1103	904	0	0
AT4G16460.2	1242	1043	0	0
AT4G16460.3	1168	969	0	0
AT4G16460.1	1153	954	0	0
AT5G50210.1	2691	2492	102	24.7757
AT1G17870.1	1856	1657	16	5.84483
AT5G38360.2	1459	1260	8.20845	3.94335
AT5G38360.1	1083	884	11.7687	8.05843
AT5G38360.3	1372	1173	2.02286	1.04386
AT1G15020.1	2139	1940	0	0
AT1G15020.2	2329	2130	43	12.2198
AT1G15020.3	2244	2045	0	0
AT1G23090.4	2538	2339	25.108	6.49765
AT1G23090.1	2489	2290	12.4192	3.28271
AT1G23090.3	2605	2406	41.4728	10.4338
AT1G23090.2	2690	2491	4.89437e-05	1.18932e-05
AT4G01790.1	680	481	10	12.5843
AT4G38190.1	3749	3550	0	0
AT1G72810.1	2515	2316	66.9124	17.4881
AT5G45573.1	588	389	0	0
AT2G01755.1	588	389	12.0974	18.8243
AT2G01755.2	621	422	0	0
AT5G25770.2	1588	1389	45.9192	20.0109
AT5G25770.1	1831	1632	0	0
AT5G25770.3	1597	1398	0.0808271	0.0349965
AT1G56610.3	2170	1971	0	0
AT1G56610.2	2161	1962	16	4.93623
AT1G56610.1	2425	2226	0	0
AT4G09649.1	138	6.07083	0	0
AT2G03210.2	1900	1701	0	0
AT2G03210.3	1809	1610	0	0
AT2G03210.1	1620	1421	0	0
AT3G45990.1	402	203	0	0
AT5G51470.2	1745	1546	0	0
AT5G51470.1	2031	1832	2	0.660814
AT3G46350.1	1335	1136	0	0
AT5G64170.1	2537	2338	267.245	69.1895
AT5G64170.2	2667	2468	53.3627	13.0878
AT5G64170.3	2575	2376	1.32753e-06	3.382e-07
AT3G24850.1	1080	881	0	0
AT2G27630.1	4276	4077	1	0.148468
AT4G01590.2	1045	846	0	0
AT4G01590.3	979	780	13.2492	10.2818
AT4G01590.1	1067	868	33.7508	23.5364
AT5G35970.1	3475	3276	758	140.055
AT2G31390.1	1466	1267	326	155.746
AT4G14315.1	495	296	0	0
AT2G14635.1	371	172	0	0
AT1G53460.1	1519	1320	16	7.33704
AT5G52240.2	789	590	21.5	22.0577
AT5G52240.1	1129	930	139.5	90.7958
AT2G23250.1	1317	1118	0	0
AT3G62270.1	2948	2749	64	14.0922
AT2G04400.1	1428	1229	146	71.9077
AT1G76420.1	1438	1239	2	0.977087
AT2G29150.1	807	608	1	0.995568
AT5G58090.1	1929	1730	87	30.4402
AT5G06950.3	1643	1444	22.4311	9.40283
AT5G06950.5	2031	1832	0	0
AT5G06950.1	1867	1668	0	0
AT5G06950.4	1558	1359	12.5689	5.59823
AT5G06950.2	1624	1425	0	0
AT4G35350.2	1340	1141	0	0
AT4G35350.1	1317	1118	38	20.5739
AT4G04930.1	1409	1210	0	0
AT2G37900.2	2425	2226	5	1.35963
AT2G37900.1	2299	2100	0	0
AT5G19875.1	1098	899	22	14.8128
AT1G19350.3	1465	1266	25.1187	12.0099
AT1G19350.4	1502	1303	91.3253	42.4249
AT1G19350.6	1304	1105	53.2949	29.1943
AT1G19350.1	2202	2003	7.70575	2.32867
AT1G19350.5	1468	1269	2.45801	1.17246
AT3G06710.1	1631	1432	1	0.422699
AT4G29190.1	1533	1334	84	38.1152
AT1G68220.1	1007	808	28	20.9759
AT2G33060.1	2779	2580	19	4.45768
AT4G17080.1	2214	2015	56	16.8224
AT4G15700.1	767	568	7.90218	8.42118
AT1G28327.1	1267	1068	0	0
AT3G56900.1	1692	1493	30	12.1629
AT3G25200.1	507	308	0	0
AT1G15825.1	536	337	3.08841	5.54727
AT3G49307.1	538	339	0	0
ATMG00500.1	426	227	0	0
AT4G12680.1	1910	1711	18	6.36791
AT2G19540.1	1653	1454	126	52.4543
AT2G40190.1	1784	1585	19	7.25603
AT1G59830.1	1462	1263	59	28.2763
AT1G59830.2	1357	1158	0	0
AT1G67325.2	1734	1535	12.981	5.11886
AT1G67325.1	1261	1062	25.019	14.26
AT5G64310.1	946	747	90	72.9284
AT5G24280.3	4846	4647	0	0
AT5G24280.1	4826	4627	0	0
AT5G24280.2	5050	4851	15	1.87169
AT3G06360.1	817	618	1	0.979459
AT5G53770.1	1903	1704	31	11.012
AT3G25719.1	237	39.4185	0	0
AT3G07230.1	636	437	98	135.744
AT3G21352.1	582	383	1	1.58043
AT2G32835.1	288	89.0004	0	0
AT5G50345.1	391	192	0	0
AT3G02610.1	1236	1037	6.99711	4.08427
AT3G02610.2	1444	1245	6.50691	3.16359
AT4G31354.2	421	222	0	0
AT4G31354.1	547	348	1.57756	2.74398
AT4G31354.3	331	132	0	0
AT3G18270.1	1846	1647	33	12.1282
AT4G35680.1	1006	807	0	0
AT2G28490.1	1780	1581	0	0
AT1G54215.1	853	654	1	0.925543
AT3G24200.2	2212	2013	0	0
AT3G24200.1	1892	1693	74	26.4575
AT5G46680.1	1770	1571	1	0.385299
AT1G13080.2	1615	1416	14.5051	6.20058
AT1G13080.1	1908	1709	52.4949	18.593
AT3G49630.3	1392	1193	0	0
AT3G49630.1	1054	855	0	0
AT3G49630.2	1441	1242	2.03686	0.99269
AT3G47965.1	522	323	14	26.2361
AT1G53060.1	1108	909	5	3.32951
AT2G26920.1	2276	2077	61	17.7774
AT5G66980.1	1025	826	0	0
AT5G19175.1	361	162	0	0
AT5G04770.1	2423	2224	0	0
AT5G04770.2	2719	2520	0	0
AT5G04770.3	2147	1948	13	4.03951
AT5G45400.1	3360	3161	19.3735	3.70987
AT1G75945.1	461	262	0	0
AT1G19980.1	1586	1387	7	3.05489
AT3G19810.1	1543	1344	45	20.2669
AT3G19810.2	1378	1179	2.24558e-05	1.15289e-05
AT4G24670.1	2033	1834	0.0786292	0.0259513
AT4G24670.2	2022	1823	28.9214	9.603
AT2G04066.1	516	317	7.58839	14.4899
AT1G30520.1	2479	2280	13.6937	3.63547
AT1G30520.4	2146	1947	16.8063	5.22493
AT1G30520.2	2479	2280	13.6937	3.63547
AT1G30520.3	2146	1947	16.8063	5.22493
AT5G22030.1	2616	2417	55.6704	13.9419
AT5G22030.2	3126	2927	34.3296	7.09938
AT1G19490.1	1939	1740	16	5.56603
AT4G27780.1	1595	1396	29	12.5744
AT4G27780.2	1633	1434	0	0
AT1G56130.1	3265	3066	7.74242	1.52855
AT1G56130.3	2869	2670	1.35334	0.306811
AT1G56130.2	3410	3211	0	0
AT5G16270.1	3795	3596	150	25.2491
AT3G24460.1	2652	2453	4.06374	1.00277
AT3G24460.2	2129	1930	23.9363	7.50712
AT4G16280.3	2088	1889	7.98885	2.55992
AT4G16280.1	4888	4689	8.32567	1.07477
AT4G16280.2	3107	2908	33.6855	7.01169
AT4G16280.4	2903	2704	0	0
AT1G17990.2	1406	1207	43.9767	22.0541
AT1G17990.1	1570	1371	18.7803	8.29165
AT5G45550.1	1082	883	64	43.8726
AT1G16916.2	685	486	0	0
AT1G16916.1	508	309	6	11.7535
AT5G57280.1	1204	1005	38	22.8872
AT5G17340.1	645	446	0	0
AT2G24460.1	1062	863	0	0
AT3G50380.1	9303	9104	1.74302e-07	1.1589e-08
AT3G50380.3	9484	9285	1.0583	0.0689925
AT3G50380.2	9735	9536	60.938	3.86809
AT3G50380.4	9582	9383	43.0037	2.77421
AT1G12580.1	2124	1925	98	30.8155
AT3G43432.1	308	109	0	0
AT3G56420.3	1170	971	0	0
AT3G56420.2	1181	982	0	0
