target_id	length	eff_length	est_counts	tpm
AT5G24420.1	1321	1122	38	8.9755
AT5G39490.1	1701	1502	0	0
AT3G26922.2	1894	1695	0	0
AT3G26922.1	1793	1594	19.4194	3.22861
AT3G26922.4	1661	1462	0	0
AT3G26922.5	1642	1443	5.05288	0.927983
AT3G26922.3	1711	1512	3.52771	0.618313
AT3G50450.1	926	727	1	0.36453
AT3G17160.1	882	683	149	57.814
AT1G34315.1	819	620	7	2.99209
AT5G08580.2	1818	1619	0	0
AT5G08580.1	1736	1537	117	20.1734
AT2G28360.1	3032	2833	125	11.6931
AT4G25000.1	1606	1407	3	0.56506
AT5G27410.4	1734	1535	65.8036	11.3608
AT5G27410.1	2156	1957	12.0504	1.63184
AT5G27410.3	2229	2030	14.9656	1.95374
AT5G27410.2	3153	2954	44.0487	3.95176
AT5G65200.1	1982	1783	43	6.39124
AT5G23535.1	1015	816	89.8531	29.1817
AT5G23535.2	830	631	19.1469	8.04149
AT1G05230.1	3520	3321	5.22459	0.416919
AT1G05230.5	3644	3445	0	0
AT1G05230.12	2134	1935	0	0
AT1G05230.6	3553	3354	0	0
AT1G05230.2	2983	2784	2.80556e-05	2.67066e-06
AT1G05230.11	2424	2225	0.00943678	0.00112399
AT1G05230.3	2678	2479	69.0066	7.37704
AT1G05230.7	3526	3327	0	0
AT1G05230.10	2557	2358	0	0
AT1G05230.9	3140	2941	0	0
AT1G05230.4	2974	2775	89.7593	8.57204
AT1G05230.8	3231	3032	0	0
AT1G79830.1	3669	3470	10.8661	0.829876
AT1G79830.3	3588	3389	63.2243	4.94402
AT1G79830.2	3278	3079	482.976	41.5704
AT1G79830.4	3547	3348	20.2982	1.60672
AT1G79830.5	3718	3519	91.6351	6.90097
AT5G09480.1	840	641	66	27.2869
AT5G56480.1	409	210	0	0
AT5G60820.1	1648	1449	49	8.9618
AT5G55820.7	5630	5431	0.154694	0.00754852
AT5G55820.5	5831	5632	0	0
AT5G55820.8	5630	5431	105.845	5.16485
AT5G55820.10	5271	5072	31.0077	1.62016
AT5G55820.4	5292	5093	0.439749	0.0228823
AT5G55820.9	5896	5697	1.06063e-05	4.93383e-07
AT5G55820.2	5622	5423	0	0
AT5G55820.11	5449	5250	29.4963	1.48894
AT5G55820.3	5610	5411	0.000233483	1.14352e-05
AT5G55820.6	5642	5443	0	0
AT5G55820.1	5481	5282	0.0564288	0.0028312
AT5G44950.1	1317	1118	0	0
AT4G31140.1	2171	1972	92	12.3637
AT4G35910.1	2164	1965	81	10.9242
AT3G56220.2	541	342	0.423077	0.327839
AT3G56220.1	905	706	13.5769	5.09641
AT2G19970.1	926	727	60	21.8718
AT5G54520.1	1864	1665	22	3.50168
AT2G04032.1	1403	1204	7	1.54078
AT5G03455.1	704	505	106	55.6266
AT5G03455.2	1006	807	0	0
AT1G48140.2	563	364	25.8222	18.8001
AT1G48140.1	743	544	24.1778	11.7784
AT4G15050.1	1191	992	0	0
ATCG00420.1	477	278	3	2.85986
AT5G30360.1	420	221	0	0
AT2G32600.1	1301	1102	148	35.5916
AT2G41010.1	1250	1051	61	15.3814
AT5G07170.2	1274	1075	0	0
AT5G07170.1	1612	1413	0	0
AT5G32670.1	700	501	0	0
AT1G60250.1	756	557	0	0
AT4G09012.1	1175	976	8	2.17224
AT3G26355.1	64	3.36374	0	0
AT5G02710.1	1195	996	120.792	32.1401
AT5G02710.2	1778	1579	7.20774	1.20972
AT5G02710.3	1348	1149	0	0
AT4G10110.1	836	637	48	19.9696
AT5G13900.1	754	555	15	7.16252
AT5G16380.1	1108	909	23	6.70551
AT5G40630.1	937	738	10	3.59097
AT1G55670.1	780	581	4568.86	2084.01
AT5G66940.1	897	698	11	4.17643
AT3G06520.1	1598	1399	17	3.22032
AT3G06520.2	1668	1469	0	0
AT3G52870.1	1811	1612	245	40.2781
AT3G02900.2	759	560	22.4314	10.6154
AT3G02900.1	852	653	88.5686	35.9447
AT1G31520.1	399	200	0	0
AT5G57660.1	1564	1365	995	193.178
AT3G09110.1	1666	1467	1	0.18065
AT4G23690.1	1139	940	98	27.6291
AT1G05035.1	363	164	1	1.61594
AT5G45700.1	1180	981	43	11.6163
AT5G40410.1	1981	1782	3	0.44615
AT3G06580.1	2012	1813	245	35.8126
AT3G14920.1	2536	2337	151	17.1232
AT1G77610.1	1617	1418	251	46.91
AT1G19170.1	1827	1628	57	9.27872
AT2G20740.1	1179	980	56.2295	15.2057
AT2G20740.2	935	736	38.8352	13.9835
AT2G20740.3	815	616	6.93531	2.98368
AT3G26940.1	1793	1594	0	0
AT4G27150.1	735	536	4	1.97771
AT2G26000.1	1672	1473	0	0
AT2G26000.2	1892	1693	34.465	5.39497
AT2G26000.3	2370	2171	7.53499	0.919795
AT5G38743.1	183	11.741	0	0
AT4G15210.4	2461	2262	0	0
AT4G15210.1	2066	1867	0	0
AT4G15210.3	2291	2092	0	0
AT4G15210.2	1890	1691	0	0
AT1G29070.1	819	620	1024	437.699
AT4G27570.1	1655	1456	0	0
AT5G65560.3	3618	3419	81.8347	6.34317
AT5G65560.2	3697	3498	0	0
AT5G65560.1	3623	3424	18.1653	1.40597
AT1G04170.1	1860	1661	532	84.8809
AT1G04170.2	2026	1827	0	0
ATCG00905.1	258	59.1108	3.5	15.6917
AT1G29250.1	795	596	164	72.9231
AT3G51050.1	2543	2344	343	38.7797
AT5G23060.2	1608	1409	10.9129	2.05257
AT5G23060.1	1529	1330	1380.09	274.994
AT4G14770.2	3098	2899	0	0
AT4G14770.1	3064	2865	184.525	17.0687
AT4G14770.3	3072	2873	32.1384	2.96453
AT3G44140.1	216	24.1385	0	0
AT1G14630.2	1186	987	4.50702	1.21015
AT1G14630.1	1020	821	15.493	5.00103
AT3G21480.1	3503	3304	110	8.82308
AT3G58760.4	1979	1780	0	0
AT3G58760.5	1946	1747	0	0
AT3G58760.2	2050	1851	0	0
AT3G58760.6	1827	1628	77.2082	12.5683
AT3G58760.3	2017	1818	0	0
AT3G58760.1	1839	1640	21.7918	3.52142
AT2G03390.1	1459	1260	65.3112	13.7368
AT2G03390.6	1475	1276	0	0
AT2G03390.3	1546	1347	0	0
AT2G03390.2	1210	1011	103.513	27.134
AT2G03390.7	1166	967	8.80475	2.413
AT2G03390.4	1497	1298	24.3707	4.97577
AT2G03390.5	1476	1277	0	0
AT2G23093.2	1653	1454	0	0
AT2G23093.1	1834	1635	23	3.72802
AT1G62600.1	1548	1349	108.635	21.3415
AT1G62600.2	1253	1054	0	0
AT3G54925.1	546	347	0	0
AT4G29550.3	1296	1097	0	0
AT4G29550.1	1236	1037	7	1.7889
AT4G29550.2	1382	1183	0	0
AT5G02280.1	661	462	66	37.8591
AT2G36080.2	1783	1584	0	0
AT2G36080.4	1695	1496	8.96324	1.58782
AT2G36080.1	1311	1112	59.5625	14.195
AT2G36080.3	2143	1944	16.4743	2.24584
AT5G40830.2	1808	1609	0	0
AT5G40830.3	1497	1298	0	0
AT5G40830.1	1706	1507	104.431	18.3647
AT3G58110.1	2818	2619	208.795	21.1277
AT3G58110.2	2618	2419	150.418	16.479
AT2G46900.1	2280	2081	223	28.3988
AT3G13440.2	1065	866	0	0
AT3G13440.1	2047	1848	222	31.836
AT3G13440.3	969	770	0	0
AT5G08370.1	1572	1373	0	0
AT5G08370.2	1459	1260	67	14.092
AT5G02720.1	729	530	2.07115e-07	1.03563e-07
AT5G02720.2	987	788	0	0
AT3G44750.2	1057	858	235.501	72.7401
AT3G44750.1	1418	1219	87.3741	18.9953
AT4G13020.7	2169	1970	8.12873e-08	1.09351e-08
AT4G13020.8	1927	1728	0	0
AT4G13020.1	2261	2062	79.19	10.1777
AT4G13020.2	1864	1665	155.699	24.7821
AT4G13020.4	2094	1895	55.4517	7.75485
AT4G13020.6	2169	1970	0	0
AT4G13020.5	1887	1688	56.6596	8.89546
AT4G13020.3	1867	1668	0	0
AT1G23530.1	1139	940	26	7.33016
AT4G28710.1	5230	5031	284.997	15.0125
AT1G30795.1	713	514	0	0
AT3G30841.2	1817	1618	0	0
AT3G30841.1	1760	1561	48	8.14903
AT2G03667.2	2158	1959	0	0
AT2G03667.1	2081	1882	59	8.30807
AT1G34770.3	1075	876	0	0
AT1G34770.6	687	488	0	0
AT1G34770.2	1103	904	0	0
AT1G34770.4	940	741	19.1468	6.8477
AT1G34770.5	744	545	2.85324	1.38743
AT1G34770.1	1029	830	0	0
AT3G43240.1	2952	2753	201	19.349
AT1G79620.2	3366	3167	6.58421e-08	5.50964e-09
AT1G79620.3	3364	3165	1.26207e-07	1.05676e-08
AT1G79620.5	3284	3085	0	0
AT1G79620.4	3380	3181	0	0
AT1G79620.1	3305	3106	33	2.81566
AT2G24820.1	1825	1626	417	67.9647
AT4G33620.1	2526	2327	56	6.37763
AT5G49310.1	1786	1587	2	0.33398
AT1G29810.1	948	749	20.9218	7.40261
AT1G29810.2	590	391	11.0782	7.50863
AT4G28930.1	528	329	1	0.805512
AT1G17470.2	1522	1323	0.000957597	0.000191819
AT1G17470.1	1602	1403	417.999	78.956
AT1G34380.1	1380	1181	0	0
AT1G34380.3	1048	849	1.46288	0.456635
AT1G34380.2	1277	1078	23.5371	5.78632
AT5G36240.1	765	566	0	0
AT2G20120.1	1259	1060	18.9286	4.73238
AT2G20120.2	1203	1004	126.382	33.3596
AT5G47670.3	1182	983	0	0
AT5G47670.1	1053	854	1	0.31032
AT5G47670.2	1087	888	0	0
AT5G04070.1	1501	1302	18	3.66378
AT2G30690.2	2997	2798	3	0.284146
AT2G30690.1	2896	2697	0	0
AT1G11785.1	643	444	0	0
AT1G27580.1	1221	1022	0	0
AT2G43850.1	1973	1774	25.7101	3.84077
AT2G43850.3	1703	1504	0	0
AT2G43850.2	1835	1636	22.2899	3.6107
AT4G18130.1	3912	3713	257	18.3432
AT1G23870.1	2973	2774	567	54.1682
AT3G49560.1	1227	1028	252	64.9644
AT5G36490.1	357	158	0	0
AT5G46030.2	926	727	0	0
AT5G46030.1	886	687	147.022	56.7144
AT5G46030.3	915	716	7.97807	2.95293
AT5G09650.1	1181	982	885	238.836
AT2G43000.1	1040	841	6	1.8907
AT2G43000.2	1375	1176	0	0
AT1G52040.1	1751	1552	65.8821	11.2498
AT3G05858.1	629	430	2	1.23262
AT5G60860.1	1046	847	44	13.7669
AT5G54035.1	258	59.1108	0	0
AT1G07901.1	153	7.28986	0	0
AT4G10220.1	1203	1004	1	0.263958
AT3G23790.1	2716	2517	67	7.05439
AT4G02075.2	1476	1277	0	0
AT4G02075.3	1357	1158	13.0518	2.98696
AT4G02075.1	973	774	38.9482	13.3357
AT5G36190.1	438	239	0	0
AT1G52650.1	1398	1199	1	0.221029
AT1G26750.1	809	610	82	35.6247
AT5G14980.1	984	785	0	0
AT5G50150.1	1846	1647	103	16.5734
AT2G15020.1	2088	1889	31	4.34908
AT3G45070.3	1093	894	0	0
AT3G45070.2	1211	1012	7.02778	1.84037
AT3G45070.1	1067	868	10.8755	3.32047
AT4G22590.1	1763	1564	110	18.639
AT5G30490.3	984	785	32.5672	10.9946
AT5G30490.2	1163	964	0	0
AT5G30490.1	1252	1053	31.4328	7.91085
AT5G22670.1	1332	1133	0	0
AT4G35060.1	1123	924	75	21.5108
AT1G11480.2	2175	1976	151.65	20.3387
AT1G11480.1	2312	2113	231.35	29.0161
AT3G49030.1	1332	1133	0	0
AT3G49030.2	1483	1284	0	0
AT1G12300.1	3238	3039	25.7059	2.24166
AT5G47930.1	718	519	758	387.052
AT1G61093.1	731	532	0	0
AT2G37970.1	836	637	251	104.424
AT3G02420.2	1674	1475	0	0
AT3G02420.1	1534	1335	225	44.6652
AT1G58190.2	3294	3095	8.52242	0.729744
AT1G58190.4	2864	2665	0	0
AT1G58190.3	3241	3042	5.22628	0.455304
AT1G58190.1	3168	2969	43.2513	3.86062
AT1G09860.1	1396	1197	3	0.664194
AT1G13280.1	1343	1144	151	34.9799
AT5G15300.1	1957	1758	7	1.05523
AT4G34131.1	1762	1563	201.462	34.1587
AT2G02130.1	707	508	401	209.194
AT5G03435.2	2496	2297	6	0.692242
AT5G03435.1	2369	2170	0	0
AT3G18830.1	1997	1798	360	53.0616
AT2G03570.1	270	71.016	0	0
AT4G21670.1	3900	3701	201	14.3928
AT1G02230.1	1436	1237	4	0.856955
AT5G20140.1	1363	1164	99.052	22.5516
AT5G20140.2	1416	1217	57.948	12.6187
AT1G11630.1	1712	1513	41	7.18146
AT4G19440.1	3531	3332	69	5.48797
AT4G19440.3	3555	3356	0	0
AT4G19440.2	3371	3172	0	0
AT4G19440.4	3552	3353	1.27458e-08	1.0074e-09
AT3G51890.1	1210	1011	44	11.5337
AT1G44085.1	273	74.0093	0	0
AT1G07390.1	3267	3068	9.56875	0.826547
AT1G07390.4	3615	3416	17.8642	1.38591
AT1G07390.3	3418	3219	0	0
AT1G07390.5	3451	3252	0	0
AT1G07390.2	3304	3105	3.567	0.304445
AT1G13607.1	452	253	5	5.23742
AT1G08580.1	855	656	149	60.1936
AT2G25125.1	225	29.9375	0	0
AT1G59750.2	2472	2273	44.5099	5.18949
AT1G59750.3	2353	2154	134.199	16.5109
AT1G59750.1	2545	2346	101.896	11.5106
AT1G59750.4	2558	2359	89.3955	10.0428
AT3G25950.1	1170	971	2	0.545857
AT5G22145.1	411	212	7.25636	9.07091
AT1G70209.1	144	6.5079	0	0
AT1G63660.1	2136	1937	151.922	20.7854
AT1G63660.2	1983	1784	110.078	16.3522
AT2G21660.1	1165	966	305.053	83.6884
AT2G21660.2	785	586	515.984	233.349
AT1G15320.2	1127	928	0	0
AT1G15320.1	1450	1251	0	0
AT1G79310.1	1675	1476	8	1.43639
AT5G42980.1	1035	836	1877.78	595.259
AT1G70750.1	3211	3012	75	6.59894
AT5G35840.1	3802	3603	270	19.8595
AT2G45210.1	1177	978	72	19.5102
AT1G29390.1	1049	850	161.832	50.456
AT1G29390.2	1103	904	8.92652	2.61687
AT4G16460.2	1242	1043	0	0
AT4G16460.3	1168	969	0	0
AT4G16460.1	1153	954	0	0
AT5G50210.1	2691	2492	264	28.0753
AT1G17870.1	1856	1657	50	7.99678
AT5G38360.2	1459	1260	12.483	2.62553
AT5G38360.1	1083	884	23.06	6.91312
AT5G38360.3	1372	1173	20.457	4.62181
AT1G15020.1	2139	1940	0	0
AT1G15020.2	2329	2130	138	17.1699
AT1G15020.3	2244	2045	0	0
AT1G23090.4	2538	2339	16.8745	1.91191
AT1G23090.1	2489	2290	134.613	15.5783
AT1G23090.3	2605	2406	46.5124	5.12319
AT1G23090.2	2690	2491	1.90946e-06	2.03145e-07
AT4G01790.1	680	481	5	2.75482
AT4G38190.1	3749	3550	0	0
AT1G72810.1	2515	2316	143.637	16.436
AT5G45573.1	588	389	0	0
AT2G01755.1	588	389	26.6931	18.1851
AT2G01755.2	621	422	0	0
AT5G25770.2	1588	1389	2.41558	0.460879
AT5G25770.1	1831	1632	13.9536	2.26587
AT5G25770.3	1597	1398	100.631	19.0762
AT1G56610.3	2170	1971	0	0
AT1G56610.2	2161	1962	64	8.64468
AT1G56610.1	2425	2226	0	0
AT4G09649.1	138	6.07083	0	0
AT2G03210.2	1900	1701	0	0
AT2G03210.3	1809	1610	0	0
AT2G03210.1	1620	1421	0	0
AT3G45990.1	402	203	0	0
AT5G51470.2	1745	1546	0	0
AT5G51470.1	2031	1832	3	0.433974
AT3G46350.1	1335	1136	0	0
AT5G64170.1	2537	2338	585.509	66.3677
AT5G64170.2	2667	2468	305.176	32.7697
AT5G64170.3	2575	2376	5.4116e-08	6.03597e-09
AT3G24850.1	1080	881	0	0
AT2G27630.1	4276	4077	1	0.0650021
AT4G01590.2	1045	846	18.8767	5.9132
AT4G01590.3	979	780	19.1991	6.5231
AT4G01590.1	1067	868	89.345	27.2784
AT5G35970.1	3475	3276	2028	164.056
AT2G31390.1	1466	1267	745	155.829
AT4G14315.1	495	296	0	0
AT2G14635.1	371	172	0	0
AT1G53460.1	1519	1320	51	10.2392
AT5G52240.2	789	590	61.0588	27.4261
AT5G52240.1	1129	930	382.941	109.123
AT2G23250.1	1317	1118	0	0
AT3G62270.1	2948	2749	298.351	28.7621
AT2G04400.1	1428	1229	198	42.6954
AT1G76420.1	1438	1239	11	2.35282
AT2G29150.1	807	608	0	0
AT5G58090.1	1929	1730	274	41.9732
AT5G06950.3	1643	1444	0	0
AT5G06950.5	2031	1832	4.31833	0.624681
AT5G06950.1	1867	1668	0	0
AT5G06950.4	1558	1359	61.4497	11.9831
AT5G06950.2	1624	1425	18.2319	3.39067
AT4G35350.2	1340	1141	0	0
AT4G35350.1	1317	1118	156	36.9786
AT4G04930.1	1409	1210	4	0.876077
AT2G37900.2	2425	2226	0	0
AT2G37900.1	2299	2100	6	0.757181
AT5G19875.1	1098	899	28	8.25403
AT1G19350.3	1465	1266	47.0827	9.85588
AT1G19350.4	1502	1303	172.369	35.0577
AT1G19350.6	1304	1105	191.162	45.8467
AT1G19350.1	2202	2003	148.299	19.6212
AT1G19350.5	1468	1269	7.87541	1.64467
AT3G06710.1	1631	1432	3	0.555196
AT4G29190.1	1533	1334	136	27.0179
AT1G68220.1	1007	808	70	22.9591
AT2G33060.1	2779	2580	57	5.85495
AT4G17080.1	2214	2015	159	20.9117
AT4G15700.1	767	568	5.45434	2.54485
AT1G28327.1	1267	1068	0	0
AT3G56900.1	1692	1493	58	10.2952
AT3G25200.1	507	308	0	0
AT1G15825.1	536	337	10.8288	8.5157
AT3G49307.1	538	339	0	0
ATMG00500.1	426	227	0	0
AT4G12680.1	1910	1711	49	7.58951
AT2G19540.1	1653	1454	313	57.049
AT2G40190.1	1784	1585	61	10.1993
AT1G59830.1	1462	1263	142.453	29.8906
AT1G59830.2	1357	1158	60.5474	13.8565
AT1G67325.2	1734	1535	45.4334	7.84395
AT1G67325.1	1261	1062	87.5666	21.8515
AT5G64310.1	946	747	226	80.1781
AT5G24280.3	4846	4647	49.2191	2.80691
AT5G24280.1	4826	4627	0.00125565	7.19176e-05
AT5G24280.2	5050	4851	23.7796	1.2991
AT3G06360.1	817	618	4	1.7153
AT5G53770.1	1903	1704	76	11.8198
AT3G25719.1	237	39.4185	0	0
AT3G07230.1	636	437	207	125.533
AT3G21352.1	582	383	5	3.4597
AT2G32835.1	288	89.0004	0	0
AT5G50345.1	391	192	0	0
AT3G02610.1	1236	1037	5	1.27779
AT3G02610.2	1444	1245	0	0
AT4G31354.2	421	222	2	2.38751
AT4G31354.1	547	348	2.94466	2.24246
AT4G31354.3	331	132	0	0
AT3G18270.1	1846	1647	117	18.8261
AT4G35680.1	1006	807	0	0
AT2G28490.1	1780	1581	0	0
AT1G54215.1	853	654	6	2.43132
AT3G24200.2	2212	2013	5.7073	0.751372
AT3G24200.1	1892	1693	155.293	24.3087
AT5G46680.1	1770	1571	6	1.01215
AT1G13080.2	1615	1416	123.174	23.0528
AT1G13080.1	1908	1709	75.8259	11.7583
AT3G49630.3	1392	1193	0	0
AT3G49630.1	1054	855	4.89189	1.51628
AT3G49630.2	1441	1242	0	0
AT3G47965.1	522	323	39	31.9985
AT1G53060.1	1108	909	8	2.33235
AT2G26920.1	2276	2077	147	18.7564
AT5G66980.1	1025	826	0	0
AT5G19175.1	361	162	0	0
AT5G04770.1	2423	2224	35.8564	4.27268
AT5G04770.2	2719	2520	6.47963	0.681424
AT5G04770.3	2147	1948	31.6639	4.30768
AT5G45400.1	3360	3161	58.5275	4.90685
AT1G75945.1	461	262	0	0
AT1G19980.1	1586	1387	30	5.73208
AT3G19810.1	1543	1344	105.891	20.8798
AT3G19810.2	1378	1179	11.1091	2.49708
AT4G24670.1	2033	1834	0	0
AT4G24670.2	2022	1823	59	8.57695
AT2G04066.1	516	317	0	0
AT1G30520.1	2479	2280	17.1171	1.98959
AT1G30520.4	2146	1947	84.3829	11.4857
AT1G30520.2	2479	2280	17.1171	1.98959
AT1G30520.3	2146	1947	84.3829	11.4857
AT5G22030.1	2616	2417	115.596	12.6746
AT5G22030.2	3126	2927	120.404	10.9015
AT1G19490.1	1939	1740	34	5.17842
AT4G27780.1	1595	1396	94	17.8447
AT4G27780.2	1633	1434	0	0
AT1G56130.1	3265	3066	0	0
AT1G56130.3	2869	2670	13.587	1.34859
AT1G56130.2	3410	3211	0	0
AT5G16270.1	3795	3596	430	31.6896
AT3G24460.1	2652	2453	6.49375	0.701562
AT3G24460.2	2129	1930	41.5062	5.69933
AT4G16280.3	2088	1889	2.86865	0.402452
AT4G16280.1	4888	4689	43.2333	2.44346
AT4G16280.2	3107	2908	116.898	10.6532
AT4G16280.4	2903	2704	0	0
AT1G17990.2	1406	1207	51.0579	11.2105
AT1G17990.1	1570	1371	74.8248	14.4636
AT5G45550.1	1082	883	228	68.4293
AT1G16916.2	685	486	0	0
AT1G16916.1	508	309	19	16.2953
AT5G57280.1	1204	1005	62	16.3491
